angDist_1,angDist_2,ID_1,RA,DEC,u_petro,e_u_petro,PhotoFlag_u,J0378_petro,e_J0378_petro,PhotoFlag_J0378,J0395_petro,e_J0395_petro,PhotoFlag_J0395,J0410_petro,e_J0410_petro,PhotoFlag_J0410,J0430_petro,e_J0430_petro,PhotoFlag_J0430,g_petro,e_g_petro,PhotoFlag_g,J0515_petro,e_J0515_petro,PhotoFlag_J0515,r_petro,e_r_petro,PhotoFlag_r,J0660_petro,e_J0660_petro,PhotoFlag_J0660,i_petro,e_i_petro,PhotoFlag_i,J0861_petro,e_J0861_petro,PhotoFlag_J0861,z_petro,e_z_petro,PhotoFlag_z,zml,zml_err,RAJ2000_1,DEJ2000_1,name,objid,phID,Cat,RAfdeg,DEfdeg,FUVexp,NUVexp,GLON,GLAT,tile,img,sv,r.fov,Obs,b,E(B-V),Sp?,chkf,FUVmag,e_FUVmag,NUVmag,e_NUVmag,FUV.a,e_FUV.a,NUV.a,e_NUV.a,FUV.4,e_FUV.4,NUV.4,e_NUV.4,FUV.6,e_FUV.6,NUV.6,e_NUV.6,Fafl,Nafl,Fexf,Nexf,Fflux,e_Fflux,Nflux,e_Nflux,FXpos,FYpos,NXpos,NYpos,Fima,Nima,Fr,Nr,nS/G,fS/G,nell,fell,nPA,e_nPA,fPA,e_fPA,Fnr,F3r,Nar,Narms,Nbrms,Far,Farms,Fbrms,w_NUV,w_FUV,Prob,Sep,Nerr,Ferr,Ierr,Nperr,Fperr,CV,G,N,primid,groupid,Gd,Nd,primidd,groupidd,grouptot,OName,Size,AllWISE,RAJ2000_2,DEJ2000_2,eeMaj,eeMin,eePA,W1mag,W2mag,W3mag,W4mag,Jmag,Hmag,Kmag,e_W1mag,e_W2mag,e_W3mag,e_W4mag,e_Jmag,e_Hmag,e_Kmag,ID_2,ccf,ex,var,qph,pmRA,e_pmRA,pmDE,e_pmDE,d2M
0.291699,0.293792,iDR3.STRIPE82-0001.024094,0.623073874150787,-0.7594678591642552,18.789052963256836,0.21561183035373688,3,18.362781524658203,0.1817341446876526,3,17.24905014038086,0.10255005955696106,3,17.617807388305664,0.12968747317790985,3,17.419042587280273,0.1035318449139595,3,17.380678176879883,0.054795630276203156,3,16.985837936401367,0.08939173817634583,3,16.880779266357422,0.03582927584648132,3,16.607391357421875,0.030524620786309242,3,16.55010986328125,0.03898816555738449,3,16.25090789794922,0.06693827360868454,3,16.15353012084961,0.05184778571128845,3,0.0315,0.012531,0.622993,-0.759454,GALEX J000229.5-004534,6381013771211506611,6381013771208359936,AIS,1.019087,-0.502471,112.0,112.0,96.8943,-61.1323,50287,3009,94,0.472135,1,3,0.0334,0,0,20.7283,0.2615,19.9121,0.1284,1.9083,0.2615,-0.1679,0.1284,1.9971,0.2621,0.0967,0.1287,1.899,0.2771,-0.2133,0.1281,256,0,0,0,18.5642,4.47026,39.3681,4.65456,2863.36,1263.03,2864.88,1262.48,10.863,12.418,0.005,0.005,0.5866,0.9819,0.3549,0.2794,80.37,76.76,78.36,78.36,14.0546999,4.32379007,3.5,0.001216,0.000784,3.78723,0.00089,0.000641,100.5,102.0,0.0567,2.45,0.62,1.22,1.02,0.22,0.2,C,0,1,6381013771211506688,6381013771211506611,0,1,6381013771211506688,6381013771211506611,6381013771211506611,N,0.0,J000229.51-004534.0,0.6229931,-0.7594612,0.1113,0.1033,143.0,15.208,15.26,12.179,8.253,16.816,15.941,15.812,0.041,0.096,0.399,,0.176,,,1601351052740,0000,0,0nnn,AACU,27,341,78,349,0.788
0.299864,1.738161,iDR3.STRIPE82-0001.024133,359.3966625159129,-0.727041390357594,19.996244430541992,0.16125012934207916,0,19.67629051208496,0.14982880651950836,0,19.612258911132812,0.22105373442173004,0,19.382076263427734,0.1740538328886032,0,18.665401458740234,0.0871204361319542,0,18.07636833190918,0.028494004160165787,0,17.78608512878418,0.05085347965359688,0,17.260055541992188,0.014229841530323029,0,17.194124221801758,0.014819283969700336,0,16.84864044189453,0.014302673749625683,0,16.61420440673828,0.02528553083539009,0,16.649930953979492,0.021879561245441437,0,0.0675,0.007581,359.396666,-0.726559,GALEX J235735.1-004335,6376686002174428366,6376686002173378560,AIS,358.981884,-0.490085,267.0,267.0,94.6203,-60.6037,50164,289,9,0.477435,1,1,0.0329,0,0,,,22.3364,0.422,,,2.2564,0.422,,,2.9973,0.5413,,,3.7595,1.9555,0,0,0,0,,,4.22121,1.64037,,,928.93,1341.43,,6.385,,0.003,0.8717,0.0,0.4444,,-72.75,-72.12,,,0.0,1.76858997,6.574,0.000598,0.000332,,,,210.1,203.3,,,1.58,,,0.62,,C,0,1,6376686002174428160,6376686002174428366,0,1,6376686002174428160,6376686002174428366,6376686002174428366,N,0.0,J235735.21-004337.5,359.3967299,-0.7270903,0.0683,0.0646,148.8,14.286,14.162,11.955,8.336,15.835,15.0,14.732,0.03,0.047,0.295,,0.084,0.085,0.119,100001351010489,0000,0,00nn,AABU,23,157,-331,163,0.22
0.058539,0.582984,iDR3.STRIPE82-0001.024215,0.032345493999979644,-0.723630025232808,19.366357803344727,0.12431515753269196,0,19.245975494384766,0.1384834200143814,0,19.30001449584961,0.22761967778205872,0,19.22484588623047,0.17783790826797485,0,18.922954559326172,0.1294080764055252,0,18.428998947143555,0.04555264487862587,0,18.045732498168945,0.07501211762428284,0,17.75057601928711,0.02654249407351017,0,17.706846237182617,0.027995599433779716,0,17.507328033447266,0.029831409454345703,0,17.275245666503906,0.05440780892968178,0,17.252666473388672,0.04498707130551338,0,0.1195,0.022678999999999998,0.03219,-0.723676,GALEX J000007.7-004325,6376686001102783420,6376686001099636736,AIS,359.996419,-0.476009,112.0,112.0,95.806,-60.8641,50164,257,8,0.250237,1,3,0.0425,0,0,21.2618,0.3403,21.5193,0.3393,2.4418,0.3403,1.4393,0.3393,2.4939,0.3431,1.5957,0.3262,2.4555,0.3942,1.4831,0.4956,0,0,0,0,11.3574,3.55852,8.95977,2.79914,1843.17,1303.49,1843.25,1304.4,4.597,7.033,0.002,0.003,0.976,0.9702,0.2509,0.084,-15.81,-15.94,-7.26,-7.26,7.02550983,2.93089008,4.21763,0.000638,0.000478,3.96845,0.000578,0.000529,91.1,100.5,0.675,1.26,1.06,1.23,1.42,0.41,0.2,C,0,1,6376686001102783488,6376686001102783420,0,1,6376686001102783488,6376686001102783420,6376686001102783420,N,0.0,J000007.76-004325.0,0.0323617,-0.7236306,0.0773,0.0735,145.0,14.737,14.519,10.591,9.128,16.601,15.968,15.251,0.033,0.055,0.094,0.529,0.183,0.182,,100001351005366,0000,0,110n,AAAC,-325,241,63,250,0.18
0.271663,1.341524,iDR3.STRIPE82-0001.024862,0.5864808431161379,-0.7031455864987355,19.303321838378906,0.10196142643690109,3,19.395296096801758,0.1376500278711319,3,19.736730575561523,0.2941477298736572,3,18.95923614501953,0.1298091858625412,3,18.507333755493164,0.08259962499141693,3,18.506227493286133,0.04546001926064491,3,18.086727142333984,0.07245921343564987,3,17.798799514770508,0.0248112790286541,3,17.747329711914062,0.026007194072008133,3,17.60772705078125,0.030331945046782494,3,17.39423370361328,0.05603613704442978,3,17.4619197845459,0.05030554533004761,3,0.087,0.011769,0.586551,-0.70278,GALEX J000220.7-004210,6381013771211506824,6381013771208359936,AIS,1.019087,-0.502471,112.0,112.0,96.8707,-61.0658,50287,3009,94,0.476645,1,3,0.0316,0,0,20.4368,0.2079,20.3229,0.149,1.6168,0.2079,0.2429,0.149,1.6351,0.2038,0.2513,0.1346,1.6389,0.2233,0.3975,0.2026,0,0,0,0,24.2828,4.64878,26.9667,3.70053,2952.22,1397.37,2952.35,1398.5,9.94,4.741,0.004,0.002,0.9834,0.9992,0.1429,0.128,-56.68,-52.59,-14.17,-14.16,8.1353302,3.34522009,3.5,0.000789,0.000677,3.5,0.000741,0.000646,99.0,110.0,0.063,1.83,0.59,0.88,0.78,0.19,0.12,C,0,1,6381013771211506688,6381013771211506824,0,1,6381013771211506688,6381013771211506824,6381013771211506824,N,0.0,J000220.76-004211.0,0.5865148,-0.7030782,0.0971,0.0905,142.4,15.042,14.769,11.219,8.562,16.689,15.578,15.62,0.038,0.07,0.151,,0.156,,0.233,100001351000105,0000,0,11nn,AABU,-614,308,1256,322,0.445
0.447582,0.57774,iDR3.STRIPE82-0001.025683,0.5523865096286583,-0.6803774166801938,19.68816375732422,0.1923610419034958,2,19.14998435974121,0.14644190669059753,2,19.273204803466797,0.2566660940647125,2,18.709535598754883,0.13749630749225616,2,18.797250747680664,0.14268922805786133,2,18.21822166442871,0.04633083567023277,2,17.70744514465332,0.06802282482385635,2,17.557186126708984,0.026280121877789497,2,17.52402687072754,0.027950547635555267,2,17.21004867553711,0.02802964486181736,2,16.984893798828125,0.05130694806575775,2,17.086902618408203,0.047574445605278015,2,0.1425,0.024416999999999998,0.552232,-0.680332,GALEX J000212.5-004049,6381013771211506921,6381013771208359936,AIS,1.019087,-0.502471,112.0,112.0,96.8236,-61.0318,50287,3009,94,0.499564,1,3,0.0323,0,0,21.4825,0.3732,20.8164,0.2164,2.6625,0.3732,0.7364,0.2164,2.6009,0.3526,0.9828,0.21,2.5952,0.4042,0.7871,0.2673,0,1,0,0,9.26814,3.18462,17.1179,3.41064,3033.86,1451.99,3034.72,1452.37,7.136,9.345,0.003,0.004,0.747,0.9748,0.2175,0.3527,-74.05,-72.45,86.56,86.56,9.41380978,3.72417998,3.5,0.000916,0.000716,4.24301,0.000711,0.00046,98.4,105.0,0.554,1.5,0.96,1.35,1.38,0.36,0.23,C,0,1,6381013771211506688,6381013771211506921,0,1,6381013771211506688,6381013771211506921,6381013771211506921,N,0.0,J000212.59-004049.6,0.5524894,-0.6804472,0.0845,0.0796,133.8,14.793,14.512,11.429,8.636,16.616,15.18,15.623,0.034,0.059,0.203,,0.145,,0.218,100001351000090,0000,0,11nn,AABU,470,246,-500,250,0.797
0.383718,1.437595,iDR3.STRIPE82-0001.026062,0.4403201093839277,-0.6653325079699097,19.798263549804688,0.20973779261112213,2,20.062889099121094,0.332946240901947,2,19.20436668395996,0.23758450150489807,2,19.65137481689453,0.3105800449848175,2,19.530410766601562,0.2662900388240814,2,18.92276382446289,0.08384202420711517,2,18.270530700683594,0.10819973051548004,2,17.826862335205078,0.03273666277527809,2,17.788888931274414,0.03464803844690323,2,17.400991439819336,0.0320536233484745,2,17.243349075317383,0.06244170293211937,2,17.188800811767578,0.050205331295728683,2,0.24600000000000002,0.013290999999999999,0.44064,-0.665572,GALEX J000145.7-003956,6376686001100686478,6376686001099636736,AIS,359.996419,-0.476009,112.0,112.0,96.6239,-60.9743,50164,257,8,0.482955,1,1,0.0377,0,0,,,21.5378,0.3473,,,1.4578,0.3473,,,1.5988,0.3311,,,1.7363,0.6011,0,1,0,0,,,8.80776,2.81707,,,863.01,1443.81,,9.947,,0.004,0.9724,0.0,0.4031,,-38.16,-36.72,,,9.94696045,4.04659986,3.5,0.000896,0.000535,,,,91.5,80.6,,,1.51,,,0.55,,C,0,1,6376686001100686336,6376686001100686478,0,1,6376686001100686336,6376686001100686478,6376686001100686478,N,0.0,J000145.69-003955.5,0.4403812,-0.6654199,0.0632,0.0601,126.7,14.261,13.739,11.534,8.691,16.233,15.665,14.748,0.03,0.039,0.192,,0.135,0.196,0.133,100001351002734,0000,0,00nn,AABU,165,142,-15,148,0.749
0.260615,0.330096,iDR3.STRIPE82-0001.026654,0.0776617448032621,-0.6513536948514278,18.471323013305664,0.06459763646125793,0,17.8634033203125,0.0463562086224556,0,17.749195098876953,0.06515242159366608,0,17.704294204711914,0.05204259231686592,0,17.5023193359375,0.04163330793380737,0,17.319561004638672,0.01961328461766243,0,17.086973190307617,0.036819685250520706,0,16.81059455871582,0.013274235650897026,0,16.871137619018555,0.015375814400613308,0,16.667144775390625,0.016170158982276917,0,16.579814910888672,0.03341502323746681,0,16.525558471679688,0.02679852768778801,0,0.031,0.014169,0.077682,-0.651443,GALEX J000018.6-003905,6376686001102783651,6376686001099636736,AIS,359.996419,-0.476009,112.0,112.0,95.9514,-60.8165,50164,257,8,0.193339,1,3,0.0411,0,0,19.5131,0.1471,19.3701,0.0978,0.6931,0.1471,-0.7099,0.0978,0.8447,0.1565,-0.4805,0.1014,0.6935,0.1548,-0.7253,0.1006,0,0,0,0,56.8537,7.69934,64.8551,5.83907,1733.55,1478.31,1734.07,1477.76,8.908,9.238,0.004,0.004,0.7484,0.9793,0.2259,0.18,-4.41,-4.81,43.28,43.28,9.04706955,3.45859003,3.5,0.001074,0.000831,3.64208,0.000888,0.000728,86.6,95.9,0.24,1.12,0.57,0.76,0.66,0.17,0.09,C,0,1,6376686001102783488,6376686001102783651,0,1,6376686001102783488,6376686001102783651,6376686001102783651,N,0.0,J000018.65-003904.9,0.0777335,-0.6513632,0.0718,0.0689,148.0,14.372,14.231,10.997,8.416,16.611,15.377,14.648,0.031,0.049,0.152,0.374,0.165,,,100001351005343,0000,0,00nn,AABC,44,204,34,214,1.763
1.96127,0.648977,iDR3.STRIPE82-0001.026762,0.4620138942113747,-0.653705579473478,17.654294967651367,0.058156657963991165,2,17.529277801513672,0.06453400105237961,2,17.173368453979492,0.07299523800611496,2,17.219545364379883,0.06719779968261719,2,16.841842651367188,0.045656267553567886,2,16.48305892944336,0.01817542128264904,2,16.146745681762695,0.031218787655234337,2,15.740285873413086,0.009723741561174393,2,15.65086555480957,0.009857177734375,2,15.36282730102539,0.00998417567461729,2,15.17284107208252,0.018821103498339653,2,15.15732479095459,0.01565035991370678,2,0.081,0.008066,0.462029,-0.653885,GALEX J000150.8-003913,6376686001102783596,6376686001099636736,AIS,359.996419,-0.476009,112.0,112.0,96.6739,-60.972,50164,257,8,0.498408,1,3,0.0364,0,0,19.0274,0.1364,18.7394,0.088,0.2074,0.1364,-1.3406,0.088,1.2557,0.2243,0.1144,0.143,0.4629,0.1523,-0.9351,0.0857,0,0,0,0,88.9296,11.1698,115.937,9.39181,811.51,1472.63,811.67,1471.85,24.751,25.329,0.01,0.011,0.0191,0.1238,0.2196,0.4377,29.03,29.99,15.73,15.73,30.3696003,8.97669983,3.5,0.002386,0.001862,3.5,0.002292,0.001288,91.7,80.7,0.595,1.28,0.85,1.3,1.26,0.33,0.22,C,0,1,6376686001102783488,6376686001102783596,0,1,6376686001102783488,6376686001102783596,6376686001102783596,N,0.0,J000150.95-003915.0,0.4623023,-0.6541678,0.079,0.0514,148.4,13.244,13.111,9.912,7.839,15.398,14.691,14.274,0.036,0.039,0.064,,0.116,0.144,0.117,100001351002702,0000,5,nnnn,AAAU,14,121,-118,128,1.518
0.553255,0.227946,iDR3.STRIPE82-0001.027261,359.56291400533905,-0.6280196746390796,19.350845336914062,0.17609873414039612,0,18.846952438354492,0.13830511271953583,0,18.83462905883789,0.21419106423854828,0,18.98580551147461,0.22090297937393188,0,18.704368591308594,0.16352719068527222,0,18.325197219848633,0.06346876919269562,0,17.654865264892578,0.08057289570569992,0,17.543594360351562,0.032660111784935,0,17.450061798095703,0.032850075513124466,0,17.210186004638672,0.03562914952635765,0,17.032772064208984,0.06832294911146164,0,16.926345825195312,0.052433088421821594,0,0.131,0.023827,359.562977,-0.628024,GALEX J235815.1-003740,6376686001102783760,6376686001099636736,AIS,359.996419,-0.476009,112.0,112.0,95.0119,-60.584,50164,257,8,0.459307,1,3,0.0356,0,0,20.1876,0.2324,20.4963,0.19,1.3676,0.2324,0.4163,0.19,2.5453,0.3541,0.811,0.1914,1.6649,0.2484,0.4396,0.2062,0,0,0,0,30.5478,6.53705,22.9869,4.02193,2968.95,1534.45,2969.32,1533.93,16.764,11.767,0.007,0.005,0.2672,0.7003,0.0445,0.6147,-74.45,85.84,-30.97,-30.96,13.8362999,6.68534994,3.5,0.000984,0.00094,5.49392,0.001876,0.000723,98.4,110.1,0.848,0.97,1.01,1.71,1.67,0.38,0.37,C,0,1,6376686001102783488,6376686001102783760,0,1,6376686001102783488,6376686001102783760,6376686001102783760,N,0.0,J235815.12-003741.2,359.5630232,-0.6281278,0.0994,0.0923,144.8,15.068,14.856,11.809,8.905,,,,0.038,0.081,0.305,,,,,100001351007997,0000,0,00nn,AABU,-161,287,-470,302,
0.287695,0.067055,iDR3.STRIPE82-0001.028123,0.45385112819638557,-0.6014976153071222,19.4481201171875,0.14263997972011566,0,19.725969314575195,0.22882413864135742,0,18.853443145751953,0.1614331603050232,0,18.894437789916992,0.14796796441078186,0,18.665430068969727,0.11506138741970062,0,18.07067108154297,0.036983802914619446,0,17.90016746520996,0.07374099642038345,0,17.353147506713867,0.020263677462935448,0,17.206777572631836,0.019541427493095398,0,16.887372970581055,0.019280187785625458,0,16.680034637451172,0.03578444942831993,0,16.665241241455078,0.029758162796497345,0,0.1365,0.009958,0.453867,-0.601508,GALEX J000148.9-003605,6376686001102783867,6376686001099636736,AIS,359.996419,-0.476009,112.0,112.0,96.7009,-60.9207,50164,257,8,0.47433,1,3,0.0393,0,0,21.393,0.4314,20.7428,0.2611,2.573,0.4314,0.6628,0.2611,2.8179,0.4522,0.9208,0.2194,2.7575,0.5597,0.6388,0.2498,0,0,0,0,10.0644,3.99822,18.3179,4.40328,832.22,1597.04,831.25,1597.56,7.777,13.125,0.003,0.005,0.9843,0.8673,0.3693,0.5742,-48.78,-43.72,-43.69,-43.69,13.1248999,4.42497015,4.15358,0.001149,0.000724,4.71428,0.00083,0.000354,90.5,78.9,0.538,1.76,1.05,1.56,1.58,0.41,0.3,C,0,1,6376686001102783488,6376686001102783867,0,1,6376686001102783488,6376686001102783867,6376686001102783867,N,0.0,J000148.91-003605.6,0.4538004,-0.6015594,0.063,0.0617,150.6,14.087,13.782,10.776,8.429,16.024,15.354,14.878,0.029,0.04,0.114,0.369,0.138,0.154,0.152,100001351002732,0000,0,000n,AABC,327,160,15,166,0.36
0.243074,1.066815,iDR3.STRIPE82-0001.030081,359.3922082259762,-0.5450913039402254,19.696178436279297,0.19399704039096832,0,19.741592407226562,0.2519097328186035,0,20.12078857421875,0.559249997138977,0,19.03399658203125,0.20208457112312317,0,19.05160903930664,0.19672925770282745,0,18.554365158081055,0.06856916099786758,0,18.365684509277344,0.13492299616336823,0,17.878551483154297,0.03797713294625282,0,17.824312210083008,0.03957701846957207,0,17.724637985229492,0.04946878179907799,0,17.794151306152344,0.11717518419027328,0,17.651527404785156,0.08703701943159103,0,0.154,0.018692,359.392033,-0.544852,GALEX J235734.0-003241,6376686002176526498,6376686002173378560,AIS,358.981884,-0.490085,267.0,267.0,94.7672,-60.4369,50164,289,9,0.413773,1,3,0.0383,0,0,20.4286,0.1461,20.1932,0.099,1.6086,0.1461,0.1132,0.099,1.8587,0.1636,0.3801,0.0965,1.5758,0.1483,0.1191,0.0989,0,0,0,0,24.4653,3.29084,30.3884,2.76924,939.07,1777.68,940.02,1777.54,12.834,12.702,0.005,0.005,0.102,0.7494,0.1426,0.3677,83.56,-86.59,8.79,8.81,14.1615,4.44476986,3.5,0.001163,0.000997,3.5,0.001122,0.000709,210.1,230.1,0.435,1.09,0.63,0.92,0.82,0.24,0.14,C,0,1,6376686002176526336,6376686002176526498,0,1,6376686002176526336,6376686002176526498,6376686002176526498,N,0.0,J235734.12-003242.0,359.3921992,-0.5450244,0.1062,0.0974,143.6,15.274,14.955,12.339,8.716,,,,0.039,0.079,0.445,,,,,100001351010557,0000,0,00nn,AACU,172,344,-284,357,
0.391205,1.017774,iDR3.STRIPE82-0001.031563,0.1881818315116287,-0.4991407001084175,19.283321380615234,0.12813735008239746,0,18.829837799072266,0.10545269399881363,0,18.45941925048828,0.11773471534252167,0,18.2175350189209,0.08018232136964798,0,18.201274871826172,0.0756949707865715,0,17.9910831451416,0.034525491297245026,0,17.791950225830078,0.06704948842525482,0,17.659637451171875,0.027257049456238747,0,17.598005294799805,0.02827373892068863,0,17.387765884399414,0.030487023293972015,0,17.29184913635254,0.06260369718074799,0,17.241722106933594,0.05053027346730232,0,0.092,0.01045,0.188215,-0.49886,GALEX J000045.1-002955,6376686001102784292,6376686001099636736,AIS,359.996419,-0.476009,112.0,112.0,96.2841,-60.7211,50164,257,8,0.193145,1,3,0.0419,0,0,19.7936,0.1638,19.5513,0.1141,0.9736,0.1638,-0.5287,0.1141,1.1744,0.179,-0.2643,0.1153,0.9391,0.1672,-0.4874,0.1218,0,0,0,0,43.9098,6.62157,54.8901,5.7653,1468.24,1843.79,1468.8,1843.96,12.193,12.776,0.005,0.005,0.8505,0.2046,0.2937,0.2845,52.44,46.47,73.22,73.22,14.0035,4.33474016,3.5,0.001184,0.000836,3.5,0.001002,0.000717,83.8,102.1,0.684,0.67,0.62,0.86,0.77,0.22,0.12,C,0,1,6376686001102784512,6376686001102784292,0,1,6376686001102784512,6376686001102784292,6376686001102784292,N,0.0,J000045.17-002957.2,0.188242,-0.4992312,0.0931,0.0856,145.6,15.02,14.651,10.87,8.922,,,,0.037,0.061,0.141,0.501,,,,100001351002777,0000,0,00nn,AABC,-192,318,-20,318,
